NRP_PENGUPLOAD,NRP KARYAWAN LEMBUR,TGL_LEMBUR,AWAL_LEMBUR,AKHIR_LEMBUR,URAIAN_LEMBUR
TM17125,KR15031,14/05/2021,17:00,17:30,NERUS
TM17125,KR17001,14/05/2021,05:00,5:30,NERUS
TM17125,KA13007,14/05/2021,16:00,18:00,NERUS
TM17125,KT13036,14/05/2021,16:00,18:0,NERUS
TM17125,KT13070,14/05/2021,05:00,5:39,NERUS
TM17125,KT13072,14/05/2021,16:00,18:0,NERUS
TM17125,KT17049,14/05/2021,16:00,18:00,NERUS
TM17125,KT17081,14/05/2021,16:00,18:0,NERUS
TM17125,KT18045,14/05/2021,16:00,18:0,NERUS
